Date,Sunlight Hours,Wind Speed (km/h),Water Temperature (°C),Water Clarity (index),Dissolved Oxygen (mg/L),Ammonia Level (mg/L),Nitrate Level (mg/L),pH Level,Fish Density (fish/m³),Feed Rate (kg/day),Yield (kg)
2021-06-25,12.22,1.62,21.46,2.56,14.41,5.39,28.35,7.21,8.7,5.21,92.71
2021-06-26,12.19,3.7,20.95,2.58,13.89,5.69,28.62,7.2,8.41,4.93,85.78
2021-06-27,12.15,3.04,20.99,2.46,14.17,5.55,28.46,7.23,8.54,5.21,91.11
2021-06-28,12.12,1.83,21.15,2.55,14.71,5.3,28.22,7.26,8.79,5.22,87.17
2021-06-29,12.09,1.21,21.18,2.79,14.21,5.32,28.43,7.39,8.67,5.41,90.99
2021-06-30,12.05,6.1,20.11,2.39,12.26,6.18,29.27,6.66,7.76,4.55,87.39
2021-07-01,12.02,0.85,21.07,2.61,14.56,5.18,28.23,7.27,8.81,5.32,71.48
2021-07-02,11.98,1.98,20.76,2.55,15.41,5.11,27.93,7.55,9.01,5.58,88.44
2021-07-03,11.95,4.62,20.14,2.69,14.98,5.44,28.22,7.51,8.72,5.02,77.82
2021-07-04,11.91,1.96,20.58,2.46,14.45,5.26,28.26,7.42,8.71,5.39,83.66
2021-07-05,11.88,3.52,20.18,2.47,12.37,5.82,29.11,6.69,7.95,4.86,81.46
2021-07-06,11.85,3.94,20.01,2.62,14.42,5.43,28.37,7.34,8.59,5.11,76.59
2021-07-07,11.81,4.11,19.89,2.35,13.47,5.62,28.68,6.95,8.27,4.84,84.93
2021-07-08,11.78,3.73,19.87,2.57,13.14,5.63,28.83,7.13,8.19,4.96,80.27
2021-07-09,11.74,3.45,19.84,2.48,13.88,5.44,28.51,7.12,8.45,5.15,76.66
2021-07-10,11.71,5.73,19.3,2.3,13.7,5.69,28.63,7.17,8.25,4.74,63.34
2021-07-11,11.67,3.97,19.56,2.33,14.08,5.42,28.41,7.26,8.48,5.1,78.91
2021-07-12,11.64,1.75,19.91,2.49,14.66,5.06,28.13,7.37,8.8,5.42,89.34
2021-07-13,11.61,4.61,19.26,2.46,14.91,5.28,28.13,7.57,8.71,4.94,84.44
2021-07-14,11.57,1.62,19.77,2.39,14.68,5.01,28.08,7.46,8.82,5.27,76.68
2021-07-15,11.54,3.81,19.24,2.54,11.65,5.82,29.34,6.58,7.72,4.6,67.03
2021-07-16,11.51,1.84,19.55,2.61,13.52,5.23,28.56,7.13,8.44,5.08,93.07
2021-07-17,11.47,3.35,19.16,2.64,13.78,5.31,28.52,7.16,8.44,5.06,79.25
2021-07-18,11.44,1.51,19.44,2.56,15.72,4.73,27.69,7.63,9.17,5.67,91.85
2021-07-19,11.41,0.33,19.59,2.68,14.27,4.88,28.21,7.32,8.77,5.5,68.73
2021-07-20,11.37,3.54,18.86,2.44,13.71,5.3,28.5,7.27,8.41,5.14,77.99
2021-07-21,11.34,3.03,18.88,2.49,14.2,5.13,28.29,7.4,8.59,5.2,75.12
2021-07-22,11.31,2.16,18.97,2.51,13.39,5.19,28.56,7.17,8.39,5.15,74.22
2021-07-23,11.28,7.07,17.9,2.23,14.78,5.39,28.17,7.35,8.54,4.76,74.31
2021-07-24,11.24,0.21,19.19,2.56,14.07,4.83,28.22,7.31,8.73,5.53,78.01
2021-07-25,11.21,4.98,18.16,2.21,11.92,5.72,29.15,6.82,7.75,4.68,71.0
2021-07-26,11.18,5.25,18.02,2.35,13.75,5.37,28.49,7.29,8.33,4.9,80.78
2021-07-27,11.15,2.32,18.53,2.52,15.32,4.74,27.81,7.45,9.01,5.36,78.3
2021-07-28,11.12,2.11,18.49,2.54,14.25,4.92,28.2,7.45,8.68,5.21,82.42
2021-07-29,11.09,2.5,18.33,2.69,15.58,4.68,27.73,7.54,9.08,5.51,79.65
2021-07-30,11.06,6.54,17.44,2.25,13.93,5.4,28.43,7.25,8.31,4.71,76.25
2021-07-31,11.03,5.87,17.5,2.18,13.29,5.44,28.63,7.15,8.15,4.68,52.37
2021-08-01,11.0,2.68,18.06,2.43,12.38,5.29,28.89,6.93,8.05,4.93,72.18
2021-08-02,10.97,1.53,18.21,2.59,11.1,5.42,29.35,6.46,7.71,4.97,72.3
2021-08-03,10.94,5.42,17.36,2.33,13.94,5.22,28.37,7.15,8.39,4.68,77.36
2021-08-04,10.91,3.21,17.72,2.54,15.29,4.72,27.81,7.51,8.95,5.32,63.51
2021-08-05,10.88,1.67,17.96,2.55,13.87,4.83,28.28,7.18,8.59,5.34,61.14
2021-08-06,10.85,4.96,17.23,2.29,13.77,5.17,28.39,7.09,8.37,4.71,73.83
2021-08-07,10.82,3.34,17.48,2.46,14.08,4.93,28.24,7.22,8.56,5.18,78.33
2021-08-08,10.8,2.75,17.52,2.33,13.71,4.93,28.32,7.28,8.48,5.26,76.23
2021-08-09,10.77,4.2,17.16,2.38,12.26,5.35,28.94,6.84,7.93,4.83,53.83
2021-08-10,10.74,4.28,17.08,2.3,12.43,5.31,28.86,6.86,7.98,4.82,80.86
2021-08-11,10.72,4.68,16.93,2.46,13.11,5.2,28.64,6.96,8.18,4.78,70.56
2021-08-12,10.69,4.57,16.88,2.26,12.29,5.34,28.9,6.89,7.92,4.65,61.34
2021-08-13,10.66,2.55,17.22,2.33,14.02,4.78,28.18,7.36,8.6,5.24,64.72
2021-08-14,10.64,6.32,16.4,2.34,14.48,5.05,28.15,7.46,8.52,4.92,61.23
2021-08-15,10.61,4.03,16.79,2.46,15.33,4.64,27.75,7.71,8.93,5.24,59.21
2021-08-16,10.59,5.06,16.52,2.37,13.69,5.06,28.39,7.17,8.35,4.84,78.6
2021-08-17,10.56,2.79,16.91,2.54,14.7,4.62,27.95,7.47,8.81,5.13,57.65
2021-08-18,10.54,4.25,16.56,2.36,12.62,5.17,28.75,7.0,8.06,4.61,67.14
2021-08-19,10.52,4.13,16.52,2.39,13.81,4.91,28.3,7.25,8.45,4.9,71.09
2021-08-20,10.49,2.95,16.7,2.51,13.08,4.93,28.55,7.08,8.28,4.86,62.64
2021-08-21,10.47,2.77,16.67,2.48,13.2,4.87,28.48,7.16,8.33,5.13,62.9
2021-08-22,10.45,4.66,16.24,2.34,14.24,4.84,28.13,7.25,8.55,5.02,63.67
2021-08-23,10.43,5.12,16.09,2.3,12.88,5.15,28.66,6.97,8.09,4.69,75.73
2021-08-24,10.41,3.9,16.28,2.46,11.71,5.25,29.08,6.81,7.79,4.77,82.78
2021-08-25,10.39,2.69,16.47,2.46,12.27,5.01,28.82,6.88,8.04,4.95,69.08
2021-08-26,10.37,5.03,15.95,2.24,12.97,5.09,28.6,7.11,8.13,4.76,59.39
2021-08-27,10.35,3.68,16.17,2.35,12.52,5.04,28.73,6.92,8.07,4.79,73.85
2021-08-28,10.33,3.57,16.14,2.29,14.71,4.58,27.87,7.29,8.78,5.03,60.03
2021-08-29,10.31,3.29,16.15,2.42,11.92,5.1,28.95,6.73,7.9,4.7,67.41
2021-08-30,10.29,6.88,15.38,2.15,13.7,5.09,28.36,7.08,8.26,4.52,59.92
2021-08-31,10.27,4.06,15.9,2.24,11.95,5.15,28.93,6.68,7.87,4.6,82.15
2021-09-01,10.26,1.65,16.34,2.55,13.56,4.58,28.27,7.1,8.53,5.26,71.39
2021-09-02,10.24,2.78,16.07,2.34,10.97,5.2,29.26,6.49,7.63,4.69,73.7
2021-09-03,10.22,4.23,15.74,2.16,12.17,5.1,28.82,6.77,7.93,4.76,74.69
2021-09-04,10.21,5.48,15.44,2.31,13.33,4.99,28.46,6.97,8.23,4.6,74.38
2021-09-05,10.19,4.26,15.65,2.25,14.02,4.72,28.13,7.28,8.52,4.99,65.32
2021-09-06,10.18,2.77,15.91,2.19,12.73,4.82,28.55,7.06,8.2,5.1,62.66
2021-09-07,10.16,4.69,15.49,2.29,14.53,4.65,27.96,7.29,8.66,4.92,69.24
2021-09-08,10.15,3.88,15.62,2.28,12.68,4.93,28.63,6.91,8.12,4.74,63.48
2021-09-09,10.14,4.73,15.41,2.35,11.55,5.23,29.1,6.71,7.7,4.59,71.09
2021-09-10,10.13,2.28,15.87,2.46,13.89,4.51,28.13,7.36,8.6,5.18,72.2
2021-09-11,10.11,3.49,15.6,2.24,14.05,4.6,28.07,7.32,8.58,5.12,51.41
2021-09-12,10.1,4.63,15.34,2.25,12.59,5.0,28.67,6.79,8.04,4.77,52.77
2021-09-13,10.09,5.84,15.07,2.33,11.36,5.36,29.2,6.73,7.58,4.24,54.6
2021-09-14,10.08,3.84,15.45,2.41,12.27,4.97,28.79,6.82,7.99,4.8,63.83
2021-09-15,10.07,5.37,15.12,2.25,13.26,4.92,28.44,7.13,8.22,4.68,61.52
2021-09-16,10.06,3.73,15.42,2.37,14.15,4.57,28.06,7.24,8.6,5.21,59.41
2021-09-17,10.06,6.02,14.94,2.14,11.41,5.35,29.14,6.51,7.59,4.22,65.38
2021-09-18,10.05,6.87,14.75,2.31,13.24,5.06,28.51,6.98,8.12,4.41,55.69
2021-09-19,10.04,7.89,14.53,2.29,13.27,5.15,28.54,6.95,8.07,4.38,78.87
2021-09-20,10.03,3.5,15.39,2.24,13.83,4.6,28.14,7.31,8.51,5.04,65.29
2021-09-21,10.03,4.74,15.12,2.2,11.93,5.1,28.9,6.65,7.83,4.68,57.01
2021-09-22,10.02,5.64,14.93,2.45,12.42,5.09,28.8,6.81,7.93,4.53,48.08
2021-09-23,10.02,6.73,14.7,2.1,11.64,5.35,29.07,6.71,7.62,4.31,74.67
2021-09-24,10.01,3.88,15.26,2.35,12.73,4.85,28.59,6.99,8.14,4.97,83.37
2021-09-25,10.01,3.5,15.33,2.24,14.38,4.48,27.93,7.39,8.69,5.03,83.55
2021-09-26,10.01,4.7,15.08,2.25,13.1,4.85,28.46,7.16,8.21,4.88,61.5
2021-09-27,10.0,3.37,15.34,2.39,14.28,4.48,27.99,7.35,8.67,5.27,72.18
2021-09-28,10.0,5.52,14.9,2.14,13.28,4.9,28.4,6.94,8.22,4.8,61.33
2021-09-29,10.0,2.93,15.42,2.58,12.91,4.71,28.53,6.95,8.25,5.04,70.88
2021-09-30,10.0,5.31,14.94,2.12,12.18,5.1,28.81,6.83,7.88,4.56,71.22
2021-10-01,10.0,2.61,15.48,2.28,12.06,4.85,28.78,6.76,8.0,4.83,52.99
2021-10-02,10.0,6.7,14.66,2.22,13.03,5.06,28.56,6.98,8.07,4.41,53.82
2021-10-03,10.0,4.91,15.02,2.13,13.19,4.85,28.41,7.18,8.22,4.86,56.26
2021-10-04,10.0,5.6,14.89,2.17,11.8,5.2,28.97,6.59,7.74,4.55,72.02
2021-10-05,10.01,4.73,15.07,2.36,12.53,4.97,28.7,6.78,8.03,4.63,58.9
2021-10-06,10.01,0.14,15.99,2.3,12.11,4.6,28.67,6.86,8.17,5.16,70.98
2021-10-07,10.01,3.26,15.38,2.45,12.38,4.86,28.72,6.86,8.07,4.91,62.93
2021-10-08,10.02,3.44,15.35,2.37,12.43,4.87,28.69,6.77,8.07,4.85,65.11
2021-10-09,10.02,3.1,15.43,2.34,12.91,4.74,28.49,7.0,8.25,5.01,76.67
2021-10-10,10.03,6.22,14.82,2.22,12.82,5.07,28.63,7.0,8.03,4.63,78.67
2021-10-11,10.03,4.83,15.12,2.25,11.7,5.16,29.01,6.81,7.75,4.6,75.8
2021-10-12,10.04,4.89,15.12,2.33,11.79,5.15,28.99,6.6,7.78,4.41,62.07
2021-10-13,10.04,2.11,15.69,2.45,13.52,4.53,28.25,7.06,8.5,5.29,50.22
2021-10-14,10.05,4.38,15.26,2.24,12.54,4.96,28.67,6.92,8.05,4.82,60.47
2021-10-15,10.06,4.81,15.19,2.41,11.55,5.2,29.1,6.61,7.71,4.54,80.03
2021-10-16,10.07,5.44,15.09,2.14,12.88,5.0,28.57,6.93,8.09,4.64,58.87
2021-10-17,10.08,5.99,15.0,2.29,11.43,5.35,29.17,6.56,7.59,4.42,80.51
2021-10-18,10.09,6.3,14.97,2.01,11.32,5.41,29.17,6.65,7.54,4.24,68.98
2021-10-19,10.1,6.23,15.01,2.19,13.34,5.0,28.44,7.06,8.19,4.77,55.11
2021-10-20,10.11,5.16,15.25,2.15,12.23,5.12,28.81,6.72,7.9,4.5,76.96
2021-10-21,10.12,4.12,15.49,2.24,11.53,5.17,29.06,6.7,7.74,4.55,68.75
2021-10-22,10.13,4.31,15.48,2.32,13.1,4.88,28.48,7.01,8.23,4.96,67.11
2021-10-23,10.14,4.39,15.5,2.11,12.45,5.02,28.7,6.75,8.01,4.65,57.01
2021-10-24,10.16,8.59,14.69,2.03,11.75,5.59,29.12,6.66,7.54,4.06,54.71
2021-10-25,10.17,6.74,15.1,2.18,14.05,4.95,28.2,7.28,8.38,4.78,70.12
2021-10-26,10.19,4.07,15.67,2.31,12.6,4.98,28.68,6.98,8.08,4.67,55.07
2021-10-27,10.2,7.46,15.03,2.23,11.81,5.49,29.1,6.6,7.62,4.36,68.99
2021-10-28,10.22,6.27,15.31,2.2,13.77,4.98,28.3,7.33,8.32,4.73,76.37
2021-10-29,10.23,2.99,16.0,2.43,12.92,4.83,28.54,6.98,8.24,4.97,62.31
2021-10-30,10.25,5.38,15.57,2.06,13.93,4.88,28.18,7.28,8.42,4.83,78.1
2021-10-31,10.27,3.28,16.03,2.41,12.55,4.95,28.7,6.95,8.11,5.0,67.25
2021-11-01,10.28,5.44,15.65,2.3,13.74,4.94,28.32,7.19,8.36,4.9,72.55
2021-11-02,10.3,7.21,15.34,2.16,12.24,5.42,28.93,6.87,7.77,4.42,65.1
2021-11-03,10.32,10.34,14.76,1.9,11.63,5.87,29.24,6.78,7.39,3.83,54.31
2021-11-04,10.34,7.16,15.45,2.26,12.01,5.48,29.04,6.7,7.7,4.19,53.94
2021-11-05,10.36,9.56,15.02,2.14,12.34,5.67,28.99,6.95,7.66,4.14,67.8
2021-11-06,10.38,5.7,15.84,2.18,11.7,5.42,29.09,6.7,7.68,4.3,65.55
2021-11-07,10.4,5.9,15.85,2.23,13.01,5.19,28.62,7.09,8.09,4.74,69.72
2021-11-08,10.42,5.21,16.05,2.33,13.58,5.01,28.4,7.16,8.31,4.8,56.62
2021-11-09,10.44,5.82,15.98,2.27,12.55,5.29,28.8,6.77,7.95,4.68,71.2
2021-11-10,10.46,5.31,16.14,2.47,14.49,4.86,28.09,7.3,8.6,4.8,76.4
2021-11-11,10.48,9.29,15.4,2.07,11.01,5.97,29.5,6.48,7.24,3.72,67.18
2021-11-12,10.51,5.98,16.12,2.18,11.21,5.61,29.31,6.59,7.5,4.4,74.62
2021-11-13,10.53,6.82,16.01,2.15,14.29,5.09,28.18,7.42,8.44,4.61,56.02
2021-11-14,10.55,3.63,16.71,2.32,13.04,5.03,28.57,7.14,8.23,4.83,86.76
2021-11-15,10.58,3.42,16.82,2.22,12.48,5.13,28.76,6.89,8.06,4.93,62.32
2021-11-16,10.6,5.12,16.54,2.36,13.39,5.13,28.51,7.14,8.25,4.79,81.72
2021-11-17,10.63,6.81,16.27,2.25,12.77,5.44,28.79,6.92,7.95,4.38,77.08
2021-11-18,10.65,5.44,16.6,2.3,14.57,4.95,28.07,7.23,8.6,4.88,63.12
2021-11-19,10.68,7.48,16.26,1.98,12.53,5.58,28.87,6.9,7.83,4.41,65.32
2021-11-20,10.7,5.31,16.77,2.28,11.1,5.66,29.39,6.4,7.5,4.4,74.29
2021-11-21,10.73,4.87,16.92,2.46,14.14,5.02,28.26,7.23,8.5,4.79,69.81
2021-11-22,10.76,6.58,16.65,2.37,14.41,5.15,28.21,7.35,8.48,4.79,78.15
2021-11-23,10.78,9.46,16.14,2.02,13.65,5.61,28.55,7.13,8.06,4.17,74.27
2021-11-24,10.81,6.87,16.73,2.35,12.51,5.59,28.95,7.0,7.85,4.43,62.38
2021-11-25,10.84,8.02,16.57,2.29,12.93,5.64,28.83,7.11,7.91,4.27,56.86
2021-11-26,10.87,6.65,16.92,2.34,13.49,5.4,28.58,7.24,8.17,4.72,65.32
2021-11-27,10.9,5.66,17.19,2.32,13.59,5.3,28.51,7.23,8.26,4.73,85.57
2021-11-28,10.92,5.15,17.37,2.35,13.07,5.36,28.7,7.15,8.13,4.77,78.11
2021-11-29,10.95,5.92,17.29,2.31,13.44,5.38,28.58,7.09,8.2,4.64,62.99
2021-11-30,10.98,3.57,17.84,2.4,14.65,4.92,28.05,7.47,8.73,5.22,71.0
2021-12-01,11.01,5.91,17.45,2.42,14.27,5.24,28.3,7.22,8.46,4.92,71.33
2021-12-02,11.04,6.33,17.44,2.27,14.21,5.31,28.32,7.34,8.41,4.63,81.35
2021-12-03,11.07,8.71,17.05,2.2,12.35,5.94,29.11,6.92,7.68,4.21,69.91
2021-12-04,11.1,7.12,17.44,2.23,12.39,5.79,29.05,6.81,7.78,4.2,74.28
2021-12-05,11.13,8.21,17.31,2.22,13.54,5.68,28.65,7.09,8.08,4.3,81.13
2021-12-06,11.17,6.33,17.77,2.39,12.39,5.74,29.05,6.96,7.83,4.38,81.8
2021-12-07,11.2,6.43,17.83,2.17,13.01,5.64,28.79,6.85,8.02,4.6,79.81
2021-12-08,11.23,6.01,17.99,2.16,13.92,5.43,28.43,7.2,8.33,4.85,75.29
2021-12-09,11.26,7.98,17.68,2.26,13.59,5.71,28.66,7.11,8.11,4.47,95.47
2021-12-10,11.29,4.91,18.38,2.34,12.94,5.55,28.8,6.86,8.08,4.84,69.03
2021-12-11,11.32,6.75,18.1,2.44,11.96,5.95,29.28,6.75,7.66,4.36,85.06
2021-12-12,11.36,6.22,18.29,2.26,13.26,5.65,28.73,7.15,8.1,4.56,79.31
2021-12-13,11.39,8.06,18.0,2.27,12.15,6.07,29.24,6.86,7.64,4.12,74.63
2021-12-14,11.42,5.13,18.67,2.44,13.38,5.55,28.69,7.19,8.2,4.87,63.42
2021-12-15,11.46,5.71,18.64,2.33,13.37,5.62,28.7,6.98,8.16,4.58,86.54
2021-12-16,11.49,4.9,18.89,2.38,12.84,5.67,28.89,6.82,8.04,4.73,86.08
2021-12-17,11.52,8.44,18.27,2.35,14.22,5.76,28.51,7.22,8.27,4.3,75.07
2021-12-18,11.56,7.17,18.61,2.2,14.26,5.64,28.42,7.25,8.36,4.75,77.77
2021-12-19,11.59,7.6,18.61,2.18,12.77,6.0,29.01,6.95,7.85,4.19,81.6
2021-12-20,11.62,7.15,18.79,2.36,14.01,5.72,28.56,7.15,8.27,4.55,75.31
2021-12-21,11.66,3.63,19.58,2.61,15.15,5.16,28.04,7.53,8.85,5.2,86.16
2021-12-22,11.69,8.87,18.62,2.2,12.75,6.18,29.09,6.88,7.76,4.23,72.8
2021-12-23,11.73,6.63,19.16,2.41,13.15,5.9,28.89,6.86,8.02,4.52,87.34
2021-12-24,11.76,6.83,19.21,2.39,14.54,5.66,28.38,7.39,8.45,4.75,69.66
2021-12-25,11.79,9.58,18.75,2.03,13.4,6.17,28.86,7.09,7.92,4.07,84.38
2021-12-26,11.83,5.09,19.74,2.33,13.38,5.75,28.75,6.95,8.19,4.69,81.86
2021-12-27,11.86,9.09,19.02,2.21,14.41,5.96,28.5,7.24,8.27,4.4,82.24
2021-12-28,11.9,4.03,20.13,2.4,15.59,5.23,27.9,7.56,8.95,5.14,92.49
2021-12-29,11.93,7.09,19.6,2.27,13.09,6.06,28.95,7.0,7.97,4.55,83.42
2021-12-30,11.97,6.92,19.73,2.22,15.28,5.62,28.11,7.4,8.68,4.69,80.2
2021-12-31,12.0,7.67,19.67,2.21,13.15,6.14,28.95,6.9,7.95,4.26,79.87
2022-01-01,12.03,8.11,19.67,2.18,13.28,6.17,28.92,7.16,7.96,4.21,98.41
2022-01-02,12.07,6.15,20.15,2.32,13.77,5.9,28.69,7.06,8.23,4.67,88.92
2022-01-03,12.1,5.9,20.29,2.47,15.09,5.62,28.22,7.5,8.67,4.84,84.82
2022-01-04,12.14,6.97,20.16,2.12,16.39,5.49,27.7,7.72,9.02,4.89,97.8
2022-01-05,12.17,6.23,20.4,2.49,13.87,5.93,28.71,7.11,8.26,4.69,87.01
2022-01-06,12.21,5.74,20.59,2.43,15.98,5.48,27.88,7.55,8.96,5.0,86.52
2022-01-07,12.24,8.67,20.09,2.22,12.02,6.58,29.47,6.85,7.52,4.14,96.9
2022-01-08,12.27,7.28,20.46,2.55,13.61,6.14,28.88,7.04,8.1,4.41,80.04
2022-01-09,12.31,8.98,20.21,2.23,12.68,6.52,29.25,6.95,7.7,4.07,91.9
2022-01-10,12.34,5.17,21.06,2.39,13.88,5.91,28.68,7.1,8.31,4.89,92.28
2022-01-11,12.38,9.11,20.36,2.14,14.41,6.22,28.59,7.17,8.25,4.21,106.36
2022-01-12,12.41,6.56,20.96,2.27,13.89,6.08,28.72,7.07,8.23,4.47,79.75
2022-01-13,12.44,8.98,20.56,2.26,15.14,6.09,28.35,7.43,8.48,4.38,87.85
2022-01-14,12.48,8.16,20.81,2.06,14.61,6.13,28.48,7.31,8.36,4.55,98.74
2022-01-15,12.51,7.69,20.99,2.44,15.25,5.97,28.3,7.38,8.59,4.55,93.78
2022-01-16,12.54,8.02,21.01,2.49,14.16,6.24,28.75,7.29,8.22,4.39,90.42
2022-01-17,12.58,9.28,20.84,2.33,12.45,6.73,29.42,6.82,7.6,4.05,71.94
2022-01-18,12.61,6.88,21.41,2.36,14.56,6.08,28.54,7.36,8.42,4.59,104.42
2022-01-19,12.64,7.73,21.33,2.24,14.73,6.15,28.49,7.45,8.42,4.65,88.15
2022-01-20,12.68,6.02,21.75,2.34,14.13,6.11,28.67,7.19,8.33,4.56,99.79
2022-01-21,12.71,5.14,22.01,2.45,14.25,6.02,28.62,7.3,8.41,4.69,91.18
2022-01-22,12.74,7.87,21.55,2.24,14.39,6.28,28.64,7.27,8.3,4.41,96.99
2022-01-23,12.77,8.14,21.58,2.32,12.93,6.61,29.23,7.01,7.81,4.28,93.76
2022-01-24,12.8,7.18,21.85,2.57,14.31,6.26,28.72,7.2,8.31,4.45,98.61
2022-01-25,12.83,6.47,22.08,2.6,11.31,6.8,29.85,6.49,7.39,4.15,102.49
2022-01-26,12.87,7.95,21.86,2.37,14.04,6.42,28.83,7.29,8.17,4.52,99.04
2022-01-27,12.9,4.21,22.69,2.7,14.57,5.96,28.55,7.3,8.56,4.91,96.22
2022-01-28,12.93,5.71,22.47,2.39,13.9,6.25,28.81,7.09,8.26,4.78,102.94
2022-01-29,12.96,8.5,21.99,2.39,13.61,6.61,29.04,7.12,8.0,4.2,83.16
2022-01-30,12.99,6.44,22.48,2.34,14.17,6.3,28.74,7.3,8.3,4.8,84.75
2022-01-31,13.02,6.2,22.61,2.47,16.21,5.89,27.98,7.83,8.97,4.94,93.88
2022-02-01,13.05,7.29,22.46,2.52,14.8,6.29,28.58,7.29,8.45,4.5,111.37
2022-02-02,13.08,8.32,22.33,2.48,11.94,6.98,29.71,6.83,7.47,4.19,91.93
2022-02-03,13.1,6.3,22.81,2.63,14.07,6.37,28.85,7.34,8.27,4.78,89.21
2022-02-04,13.13,6.88,22.77,2.48,13.03,6.65,29.24,6.94,7.9,4.37,91.59
2022-02-05,13.16,6.95,22.83,2.4,15.15,6.25,28.44,7.38,8.57,4.86,89.93
2022-02-06,13.19,3.36,23.62,2.79,15.49,5.83,28.24,7.52,8.9,5.29,98.26
2022-02-07,13.22,5.06,23.35,2.54,15.16,6.08,28.39,7.43,8.69,5.1,107.97
2022-02-08,13.24,8.68,22.7,2.27,13.54,6.78,29.11,7.03,7.95,4.22,91.1
2022-02-09,13.27,6.3,23.24,2.47,15.01,6.26,28.5,7.55,8.56,4.77,100.11
2022-02-10,13.3,4.87,23.6,2.57,16.48,5.84,27.91,7.74,9.12,5.08,92.83
2022-02-11,13.32,6.15,23.41,2.29,15.01,6.27,28.47,7.5,8.57,4.8,87.84
2022-02-12,13.35,7.65,23.18,2.52,13.62,6.72,29.1,7.14,8.03,4.48,105.64
2022-02-13,13.37,7.52,23.27,2.51,14.27,6.58,28.85,7.28,8.25,4.51,100.86
2022-02-14,13.4,6.36,23.56,2.51,15.42,6.25,28.38,7.38,8.68,4.98,93.28
2022-02-15,13.42,8.78,23.15,2.27,14.58,6.67,28.75,7.36,8.27,4.37,110.36
2022-02-16,13.45,7.52,23.46,2.42,13.83,6.71,29.02,7.07,8.1,4.51,98.25
2022-02-17,13.47,7.82,23.46,2.32,13.84,6.75,29.01,7.22,8.09,4.34,109.65
2022-02-18,13.49,5.39,24.01,2.42,15.52,6.18,28.3,7.54,8.77,4.91,122.53
2022-02-19,13.52,5.68,24.01,2.49,13.48,6.63,29.11,7.01,8.1,4.51,75.76
2022-02-20,13.54,8.25,23.55,2.52,16.57,6.28,28.05,7.85,8.93,4.65,112.94
2022-02-21,13.56,7.01,23.86,2.44,13.78,6.73,29.04,7.02,8.11,4.52,103.01
2022-02-22,13.58,4.24,24.47,2.53,14.48,6.32,28.69,7.16,8.5,4.99,105.41
2022-02-23,13.6,10.35,23.3,2.35,13.62,7.11,29.23,6.93,7.86,4.06,94.09
2022-02-24,13.62,5.79,24.26,2.52,13.97,6.6,28.95,7.32,8.24,4.84,106.44
2022-02-25,13.64,5.98,24.28,2.54,14.38,6.54,28.81,7.17,8.36,4.87,113.85
2022-02-26,13.66,7.2,24.08,2.55,16.12,6.33,28.2,7.66,8.84,5.0,110.34
2022-02-27,13.68,5.85,24.4,2.38,14.03,6.62,28.92,7.14,8.25,4.81,97.24
2022-02-28,13.7,7.15,24.19,2.52,14.07,6.75,28.98,7.26,8.19,4.56,108.09
2022-03-01,13.72,7.62,24.14,2.21,15.46,6.53,28.41,7.48,8.6,4.74,100.45
2022-03-02,13.73,5.4,24.63,2.61,14.86,6.44,28.64,7.44,8.54,4.87,97.01
2022-03-03,13.75,7.53,24.25,2.56,14.74,6.68,28.76,7.43,8.38,4.66,105.67
2022-03-04,13.77,6.84,24.43,2.52,15.67,6.43,28.37,7.5,8.72,4.74,124.23
2022-03-05,13.78,7.16,24.41,2.36,14.12,6.78,28.95,7.09,8.2,4.61,105.21
2022-03-06,13.8,3.81,25.12,2.84,14.86,6.31,28.63,7.49,8.64,5.12,90.36
2022-03-07,13.81,5.3,24.86,2.71,16.7,6.1,27.97,7.92,9.13,5.06,111.43
2022-03-08,13.83,6.58,24.64,2.48,15.07,6.56,28.6,7.47,8.54,4.89,100.09
2022-03-09,13.84,5.74,24.84,2.58,17.19,6.06,27.78,7.95,9.27,5.32,111.05
2022-03-10,13.86,8.72,24.28,2.34,15.59,6.68,28.46,7.53,8.57,4.49,102.9
2022-03-11,13.87,5.96,24.86,2.53,15.59,6.41,28.39,7.57,8.74,4.83,99.35
2022-03-12,13.88,6.02,24.88,2.51,16.47,6.25,28.06,7.64,9.02,5.07,106.06
2022-03-13,13.89,4.21,25.28,2.73,15.15,6.34,28.54,7.59,8.7,5.03,114.81
2022-03-14,13.9,6.03,24.94,2.62,15.98,6.36,28.28,7.73,8.86,4.92,90.58
2022-03-15,13.91,3.93,25.39,2.89,17.58,5.83,27.64,8.11,9.49,5.53,111.41
2022-03-16,13.92,2.99,25.6,2.88,14.99,6.26,28.58,7.53,8.72,5.24,113.04
2022-03-17,13.93,7.35,24.75,2.55,16.68,6.36,28.05,7.82,9.0,4.98,102.31
2022-03-18,13.94,5.4,25.16,2.5,16.6,6.19,28.0,7.91,9.09,5.26,102.77
2022-03-19,13.95,3.46,25.57,2.67,16.36,6.05,28.04,7.79,9.13,5.3,110.19
2022-03-20,13.96,5.63,25.16,2.56,16.18,6.31,28.18,7.72,8.94,5.16,95.77
2022-03-21,13.96,4.38,25.43,2.77,16.97,6.03,27.87,7.94,9.27,5.32,109.52
2022-03-22,13.97,7.42,24.83,2.48,16.03,6.52,28.3,7.59,8.78,4.69,92.5
2022-03-23,13.97,6.01,25.13,2.65,17.76,6.04,27.62,8.08,9.42,5.28,91.96
